Trial,mri-1.8.7,mri-2.3.3,ruby+omr,rtl-mjit,jruby-1.7.27,jruby-9.1.13,truffleruby-0.30.2
100,,844.293110582,818.310473795,845.78040274,337.635903558,382.822726447,35.14575332
101,,852.830429032,826.607813089,854.473131692,340.978842008,386.723438028,35.484931581
102,,861.391219428,834.86529864,862.975740712,344.300052034,390.568701784,35.807631295
103,,869.860452625,843.106114376,871.559274742,347.623081467,394.419359446,36.152951367
104,,878.38874608,851.376391651,880.08973788,350.956968177,398.232696852,36.47559975
105,,886.9310649,859.581427096,888.675488019,354.271821249,402.044698395,36.8225049
106,,895.478299009,867.794856649,897.275238677,357.593488058,405.857587491,37.144588222
107,,904.007203082,876.022530969,905.816702138,360.915052971,409.796484505,37.466702076
108,,912.557446897,884.27236046,914.413700633,364.243972324,413.643028922,37.78837402
109,,921.063084127,892.525320835,923.071976653,367.5753719,417.466159969,38.132782178
110,,929.567757991,900.738097161,931.613327517,370.90276095,421.359450695,38.457010544
111,,938.086028913,908.990408905,940.381990069,374.230404378,425.19974075,38.780896491
112,,946.584565908,917.199823906,949.046303669,377.547641305,429.097626015,39.10740571
113,,955.017142109,925.473669565,957.542939246,380.868218328,432.958666731,39.430915579
114,,963.373690507,933.688056704,966.137432204,384.20496727,436.902837795,39.756064047
115,,971.806857022,942.027475915,974.734498991,387.531225903,440.744586075,40.090469267
116,,980.299590468,950.361063185,983.404348063,390.842983984,444.555237065,40.412220996
117,,988.644608524,958.590386477,992.117577895,394.167043288,448.360051973,40.73568098
118,,997.106245918,966.789379268,1000.709796672,397.480602406,452.192149003,41.06571885
119,,1005.586685777,975.008037696,1009.278023928,400.828063824,456.025039002,41.402869254
120,,1014.119633624,983.313285619,1017.839134465,404.160603452,459.870214528,41.723080802
121,,1022.642248754,991.524081537,1026.466586004,407.49990268,463.718584433,42.044732814
122,,1031.155568038,999.693271677,1035.021130083,410.879857424,467.56829612,42.367796166
123,,1039.786518058,1007.911084612,1043.613863579,414.253336891,471.42917272,42.698422901
124,,1048.359108671,1016.167162662,1052.281844858,417.616574269,475.271686298,43.026783034
125,,1056.94051675,1024.408188759,1060.916845846,420.981024692,479.145771161,43.349170175
126,,1065.321746326,1032.651998547,1069.549433526,424.398731032,483.138247045,43.702765622
127,,1073.837472071,1040.915093166,1078.109128851,427.772869433,486.978807102,44.031324031
128,,1082.487051644,1049.100493765,1086.621261027,431.174193096,490.847095896,44.357705295
129,,1091.069661594,1057.341805095,1095.163233191,434.565577963,494.714583879,44.681326939
130,,1099.705440181,1065.568415826,1103.675417853,437.995137103,498.537409432,45.003828782
131,,1108.170817848,1073.931285372,1112.145535303,441.462000482,502.372442393,45.324983241
132,,1116.695595099,1082.22150388,1120.666146422,444.905817128,506.295695227,45.659819025
133,,1125.329017164,1090.481218401,1129.292385145,448.328691408,510.149653342,45.998493764
134,,1133.921927705,1098.748128826,1137.849956734,451.732804478,514.035658153,46.327640029
135,,1142.425789729,1107.03967161,1146.413711471,455.131928004,517.858776494,46.655230976
136,,1150.846849126,1115.282909528,1154.984220755,458.564315702,521.732887653,46.982507459
137,,1159.422869966,1123.579776118,1163.548484614,461.985685338,525.678623369,47.305000751
138,,1167.965573592,1131.777243939,1172.073637671,465.394030689,529.505002474,47.629892491
139,,1176.526483013,1139.966272285,1180.696187743,468.760831366,533.385405367,47.956243678
140,,1185.085067973,1148.197692038,1189.35226089,472.188358645,537.300813837,48.28438358
141,,1193.607790173,1156.484604272,1197.870195773,475.617717201,541.145681171,48.609526622
142,,,1164.736868138,,478.981937808,544.984079224,48.931842429
143,,,1172.994886045,,482.433336265,548.881242359,49.252161047
144,,,1181.257498986,,485.77674343,552.716010056,49.574943783
145,,,1189.55402383,,489.136794827,556.633182446,49.900127634
146,,,1197.742224294,,492.484364319,560.430502493,50.228041571
147,,,,,495.825272014,564.236150953,50.558413982
148,,,,,499.178351324,568.040963525,50.894961831
149,,,,,502.583491193,571.95431451,51.219881365
150,,,,,505.957099098,575.768539049,51.543802724
151,,,,,509.298697832,579.597634263,51.86630677
152,,,,,512.667269483,583.440984693,52.200442169
153,,,,,516.045166881,587.301486757,52.527206647
154,,,,,519.418120393,591.113895212,52.852086552
155,,,,,522.7900724,594.929135048,53.17723828
156,,,,,526.180635267,598.787386817,53.501025234
157,,,,,529.526211189,602.706541982,53.823988809
158,,,,,532.870829881,606.555475254,54.147806297
159,,,,,536.200673533,610.414645759,54.470631962
160,,,,,539.564922088,614.274183626,54.793812023
161,,,,,542.921078152,618.075263749,55.121061529
162,,,,,546.327733092,621.937381941,55.447715769
163,,,,,549.828134009,625.740963887,55.768412793
164,,,,,553.169069879,629.586991583,56.103265462
165,,,,,556.516959124,633.41256306,56.430568869
166,,,,,559.857303103,637.263379822,56.753752539
167,,,,,563.219566386,641.083999583,57.081249657
168,,,,,566.579755454,644.988924058,57.406757233
169,,,,,569.955179905,648.817548808,57.732327671
170,,,,,573.305029964,652.628485297,58.057784261
171,,,,,576.640357163,656.449312247,58.383934759
172,,,,,580.067766167,660.375429411,58.707338471
173,,,,,583.416169604,664.185894604,59.037359895
174,,,,,586.859480852,668.051440018,59.366102788
175,,,,,590.213198145,671.876222137,59.693258583
176,,,,,593.580183816,675.757161316,60.017302179
177,,,,,596.937670545,679.640066714,60.343857105
178,,,,,600.319000782,683.544619829,60.670221967
179,,,,,603.725190216,687.373573056,60.999869904
180,,,,,607.071676896,691.227695252,61.324117249
181,,,,,610.438873652,695.128227394,61.64979735
182,,,,,613.785594113,698.968036142,61.987644326
183,,,,,617.163164618,702.815446811,62.35953051
184,,,,,620.558845951,706.625310657,62.697444626
185,,,,,623.919150749,710.484733889,63.014297459
186,,,,,627.253215793,714.28906508,63.334073646
187,,,,,630.586368439,718.115679321,63.654591049
188,,,,,633.927274162,722.064736874,63.975980429
189,,,,,637.257988558,725.919922286,64.300160515
190,,,,,640.587060992,729.730230011,64.626934162
191,,,,,643.956807352,733.573842263,64.959750423
192,,,,,647.321194964,737.413667826,65.294212585
193,,,,,650.713144691,741.277817874,65.626499229
194,,,,,654.105981469,745.212266001,65.956856104
195,,,,,657.490692358,749.10067282,66.290765803
196,,,,,660.864188192,753.020479676,66.615169215
197,,,,,664.259869701,756.865263755,66.939955689
198,,,,,667.617345169,760.72532903,67.263932075
199,,,,,671.02768105,764.683802462,67.593314742
200,,,,,674.352978561,768.589437821,67.984990112
201,,,,,677.691535076,772.463775842,68.344790662
202,,,,,681.026574639,776.346888368,68.676551625
203,,,,,684.495935478,780.247383821,69.000385169
204,,,,,687.872175961,784.169415141,69.326654532
205,,,,,691.199249501,788.048329853,69.655487474
206,,,,,694.547917406,791.977803213,69.976223032
207,,,,,697.891243772,795.881480052,70.300740606
208,,,,,701.309135669,799.726659474,70.624123508
209,,,,,704.669613288,803.573075985,70.944948261
210,,,,,708.006024593,807.465102368,71.269928869
211,,,,,711.422158478,811.315589077,71.597588945
212,,,,,714.869353502,815.196488623,71.931957857
213,,,,,718.276771905,819.047565905,72.256042594
214,,,,,721.674421385,822.880413252,72.579859954
215,,,,,725.020176023,826.701681173,72.905424949
216,,,,,728.3687576,830.544609202,73.250445101
217,,,,,731.763750888,834.353743809,73.58118279
218,,,,,735.150007967,838.218446222,73.900763202
219,,,,,738.497838732,842.029262158,74.22876752
220,,,,,741.850035952,845.940043523,74.557952361
221,,,,,745.175707295,849.959055668,74.887950313
222,,,,,748.537501947,853.824847431,75.218714951
223,,,,,751.877736803,857.676245189,75.54687011
224,,,,,755.259745361,861.500018423,75.875787118
225,,,,,758.616048323,865.357005788,76.198828254
226,,,,,761.960795315,869.22097456,76.524255394
227,,,,,765.289573339,873.04184749,76.863244545
228,,,,,768.677181766,876.874337326,77.187241202
229,,,,,772.04195755,880.694562787,77.512778138
230,,,,,775.457836781,884.544670735,77.836928658
231,,,,,778.83549655,888.423681834,78.172653136
232,,,,,782.358169775,892.356882961,78.496610971
233,,,,,785.747119714,896.221776723,78.822063727
234,,,,,789.144685249,900.078921413,79.156492345
235,,,,,792.472316175,903.924981657,79.486116173
236,,,,,795.796839238,907.764859928,79.810622672
237,,,,,799.156204448,911.579534646,80.140149543
238,,,,,802.50897385,915.417493131,80.475862348
239,,,,,805.852285697,919.25947832,80.800566653
240,,,,,809.20491412,923.112972232,81.135277181
241,,,,,812.585430872,926.938773789,81.478909628
242,,,,,815.967459195,930.819589559,81.812077277
243,,,,,819.328439766,934.655942919,82.134204585
244,,,,,822.676296972,938.481817306,82.463407088
245,,,,,826.019384986,942.324485501,82.794524796
246,,,,,829.351388608,946.221798227,83.124352181
247,,,,,832.696468736,950.070607605,83.453113488
248,,,,,836.057524645,953.966074175,83.780144014
249,,,,,839.411906018,957.891371488,84.100943003
250,,,,,842.752729099,961.896073374,84.442171189
251,,,,,846.125246134,965.818744022,84.77173318
252,,,,,849.483063242,969.741694886,85.106943203
253,,,,,852.892491111,973.633176699,85.450095437
254,,,,,856.241400928,977.641902914,85.774257574
255,,,,,859.600640281,981.512983901,86.116983888
256,,,,,862.977680443,985.332852971,86.444813983
257,,,,,866.32890441,989.166622663,86.783385043
258,,,,,869.672303773,993.138482625,87.110594396
259,,,,,873.009353684,997.068694295,87.439226391
260,,,,,876.340648379,1000.906064177,87.76608938
261,,,,,879.682179286,1004.786278038,88.089134859
262,,,,,883.084541309,1008.671826619,88.412213151
263,,,,,886.43179243,1012.497328302,88.733239447
264,,,,,889.769439803,1016.359104783,89.07642678
265,,,,,893.151329229,1020.240292106,89.407396043
266,,,,,896.553751862,1024.118350398,89.737830177
267,,,,,899.896951232,1027.948579912,90.064291697
268,,,,,903.268314931,1031.830057778,90.387961429
269,,,,,906.669521847,1035.669788184,90.712663664
270,,,,,910.061365877,1039.618219211,91.045088753
271,,,,,913.409597462,1043.602663622,91.37181404
272,,,,,916.752138164,1047.463430133,91.708171469
273,,,,,920.137703412,1051.332948185,92.032860189
274,,,,,923.548494876,1055.304975419,92.358083152
275,,,,,926.90874577,1059.170365567,92.692156435
276,,,,,930.274602335,1063.097817256,93.02841727
277,,,,,933.628786577,1067.027486709,93.364775586
278,,,,,936.997497074,1070.866226379,93.706015067
279,,,,,940.415763319,1074.88491097,94.041478536
280,,,,,943.785529222,1078.746886898,94.372553397
281,,,,,947.119006669,1082.592650698,94.696720881
282,,,,,950.524381747,1086.429259949,95.025431042
283,,,,,953.960523525,1090.266226417,95.346664364
284,,,,,957.325380362,1094.093707139,95.676700532
285,,,,,960.661585031,1097.929979238,96.013042199
286,,,,,964.00994962,1101.775532955,96.336188853
287,,,,,967.373639848,1105.597133794,96.65650244
288,,,,,970.726720636,1109.462337516,96.982611682
289,,,,,974.064454589,1113.469143229,97.301669142
290,,,,,977.405557864,1117.322309946,97.62517917
291,,,,,980.769669067,1121.146061248,97.94951422
292,,,,,984.139263845,1124.997201325,98.27331508
293,,,,,987.535898718,1128.924763964,98.608188691
294,,,,,990.892900786,1132.762648454,98.931697661
295,,,,,994.23720698,1136.689668364,99.256301325
296,,,,,997.577210762,1140.518507865,99.589146907
297,,,,,1000.946212496,1144.33464332,99.916300172
298,,,,,1004.359561483,1148.159893332,100.241285311
299,,,,,1007.740632166,1151.986362866,100.570951023
300,,,,,1011.119373903,1155.831571735,100.900470852
301,,,,,1014.494310813,1159.657681252,101.246598035
302,,,,,1017.864465228,1163.534432631,101.577989136
303,,,,,1021.225978268,1167.391088819,101.897135995
304,,,,,1024.58300012,1171.32340988,102.221400511
305,,,,,1027.936637127,1175.194299637,102.544738068
306,,,,,1031.294802407,1179.032766882,102.869567923
307,,,,,1034.692400317,1182.93056784,103.193967544
308,,,,,1038.178072551,1186.742878398,103.522990115
309,,,,,1041.67672112,1190.565157494,103.851027497
310,,,,,1045.187976432,1194.407818883,104.174238033
311,,,,,1048.552677771,1198.250663221,104.499762713
312,,,,,1051.911355861,,104.824931627
313,,,,,1055.356213224,,105.160636428
314,,,,,1058.77907772,,105.485467797
315,,,,,1062.136925824,,105.814382183
316,,,,,1065.500380053,,106.15673496
317,,,,,1068.877071588,,106.486541597
318,,,,,1072.322332364,,106.810560087
319,,,,,1075.750135793,,107.131322641
320,,,,,1079.164953589,,107.452905173
321,,,,,1082.557996454,,107.778644395
322,,,,,1085.96682189,,108.118945978
323,,,,,1089.348155859,,108.435550542
324,,,,,1092.759632577,,108.769575686
325,,,,,1096.190768071,,109.096711993
326,,,,,1099.561731261,,109.420442597
327,,,,,1103.010635911,,109.767918298
328,,,,,1106.38102474,,110.115734299
329,,,,,1109.863911401,,110.437306141
330,,,,,1113.316258368,,110.75594058
331,,,,,1116.811396267,,111.099538586
332,,,,,1120.253433695,,111.425167049
333,,,,,1123.634162662,,111.750085221
334,,,,,1127.022677417,,112.082331528
335,,,,,1130.393660917,,112.41396913
336,,,,,1133.790113151,,112.73365137
337,,,,,1137.207129587,,113.066352781
338,,,,,1140.581971041,,113.398204393
339,,,,,1143.989458183,,113.727131286
340,,,,,1147.408213785,,114.062312285
341,,,,,1150.826996024,,114.397783247
342,,,,,1154.280186065,,114.723256863
343,,,,,1157.758883286,,115.049252285
344,,,,,1161.149401583,,115.373414359
345,,,,,1164.588600455,,115.703074748
346,,,,,1168.000540712,,116.031910706
347,,,,,1171.386624483,,116.369079382
348,,,,,1174.776464188,,116.705747906
349,,,,,1178.202322807,,117.040401836
350,,,,,1181.60727208,,117.366010631
351,,,,,1185.074275836,,117.70471897
352,,,,,1188.503709852,,118.0375308
353,,,,,1191.976808966,,118.370757374
354,,,,,1195.363803503,,118.698928058
355,,,,,1198.770535239,,119.030941383
356,,,,,,,119.365435535
357,,,,,,,119.705520283
358,,,,,,,120.041856385
359,,,,,,,120.366216041
360,,,,,,,120.694902364
361,,,,,,,121.026236198
362,,,,,,,121.356279544
363,,,,,,,121.696203986
364,,,,,,,122.041946459
365,,,,,,,122.370166619
366,,,,,,,122.702412535
367,,,,,,,123.03711129
368,,,,,,,123.363044903
369,,,,,,,123.688315297
370,,,,,,,124.017870945
371,,,,,,,124.346292631
372,,,,,,,124.684710625
373,,,,,,,125.017477712
374,,,,,,,125.345463331
375,,,,,,,125.681617597
376,,,,,,,126.025816183
377,,,,,,,126.351882557
378,,,,,,,126.68774591
379,,,,,,,127.019288594
380,,,,,,,127.350293011
381,,,,,,,127.6792545
382,,,,,,,128.007977834
383,,,,,,,128.342174412
384,,,,,,,128.682028422
385,,,,,,,129.014096967
386,,,,,,,129.338646639
387,,,,,,,129.671491312
388,,,,,,,130.001666136
389,,,,,,,130.328279437
390,,,,,,,130.659112112
391,,,,,,,130.984754955
392,,,,,,,131.311055235
393,,,,,,,131.645317138
394,,,,,,,131.979498033
395,,,,,,,132.311743133
396,,,,,,,132.640412226
397,,,,,,,132.971930031
398,,,,,,,133.312252735
399,,,,,,,133.640787089
400,,,,,,,133.971156264
401,,,,,,,134.296524921
402,,,,,,,134.633102209
403,,,,,,,134.969863328
404,,,,,,,135.303237393
405,,,,,,,135.639636799
406,,,,,,,135.965662484
407,,,,,,,136.299939098
408,,,,,,,136.626628791
409,,,,,,,136.95499754
410,,,,,,,137.284417626
411,,,,,,,137.6164513
412,,,,,,,137.944825621
413,,,,,,,138.279706602
414,,,,,,,138.616890922
415,,,,,,,138.953462572
416,,,,,,,139.290051154
417,,,,,,,139.624100526
418,,,,,,,139.955173182
419,,,,,,,140.286582835
420,,,,,,,140.622067909
421,,,,,,,140.95823924
422,,,,,,,141.289985406
423,,,,,,,141.616416479
424,,,,,,,141.944492464
425,,,,,,,142.276595826
426,,,,,,,142.609244982
427,,,,,,,142.936445444
428,,,,,,,143.284639694
429,,,,,,,143.633931991
430,,,,,,,143.976341288
431,,,,,,,144.304610147
432,,,,,,,144.630817451
433,,,,,,,144.964832515
434,,,,,,,145.30175981
435,,,,,,,145.647621293
436,,,,,,,145.975321137
437,,,,,,,146.320431016
438,,,,,,,146.646922932
439,,,,,,,146.979790612
440,,,,,,,147.306904397
441,,,,,,,147.640126561
442,,,,,,,147.967458524
443,,,,,,,148.301387274
444,,,,,,,148.638235712
445,,,,,,,148.967694163
446,,,,,,,149.294482317
447,,,,,,,149.621502683
448,,,,,,,149.95683374
449,,,,,,,150.284663403
450,,,,,,,150.6070543
451,,,,,,,150.943079328
452,,,,,,,151.285887285
453,,,,,,,151.612566976
454,,,,,,,151.93600746
455,,,,,,,152.264546568
456,,,,,,,152.591851448
457,,,,,,,152.921660696
458,,,,,,,153.254712457
459,,,,,,,153.582416905
460,,,,,,,153.907133765
461,,,,,,,154.253386576
462,,,,,,,154.578623776
463,,,,,,,154.902687448
464,,,,,,,155.233951115
465,,,,,,,155.559928716
466,,,,,,,155.887157377
467,,,,,,,156.248886796
468,,,,,,,156.593303809
469,,,,,,,156.918401302
470,,,,,,,157.243021002
471,,,,,,,157.575066573
472,,,,,,,157.900309136
473,,,,,,,158.237289084
474,,,,,,,158.573379214
475,,,,,,,158.898780719
476,,,,,,,159.222818674
477,,,,,,,159.55591415
478,,,,,,,159.881873842
479,,,,,,,160.20591374
480,,,,,,,160.541722234
481,,,,,,,160.866813489
482,,,,,,,161.20196097
483,,,,,,,161.526835645
484,,,,,,,161.860365491
485,,,,,,,162.184627624
486,,,,,,,162.520998043
487,,,,,,,162.846872159
488,,,,,,,163.178044209
489,,,,,,,163.515668493
490,,,,,,,163.853293219
491,,,,,,,164.18828948
492,,,,,,,164.513907163
493,,,,,,,164.839816318
494,,,,,,,165.174414334
495,,,,,,,165.52033836
496,,,,,,,165.845372582
497,,,,,,,166.192623143
498,,,,,,,166.526837768
499,,,,,,,166.855786602
500,,,,,,,167.178357169
501,,,,,,,167.520452622
502,,,,,,,167.849789974
503,,,,,,,168.268694844
504,,,,,,,168.604464873
505,,,,,,,168.930305374
506,,,,,,,169.268408381
507,,,,,,,169.59982581
508,,,,,,,169.925033184
509,,,,,,,170.251318502
510,,,,,,,170.583633374
511,,,,,,,170.909862222
512,,,,,,,171.245145614
513,,,,,,,171.569715995
514,,,,,,,171.895697466
515,,,,,,,172.219278985
516,,,,,,,172.553935689
517,,,,,,,172.890134289
518,,,,,,,173.223852462
519,,,,,,,173.548985674
520,,,,,,,173.875145041
521,,,,,,,174.207119241
522,,,,,,,174.545384105
523,,,,,,,174.869997664
524,,,,,,,175.204471827
525,,,,,,,175.541390432
526,,,,,,,175.867818078
527,,,,,,,176.192140225
528,,,,,,,176.523715888
529,,,,,,,176.848914643
530,,,,,,,177.174141614
531,,,,,,,177.499945759
532,,,,,,,177.823223348
533,,,,,,,178.157543457
534,,,,,,,178.48308135
535,,,,,,,178.815887494
536,,,,,,,179.143883663
537,,,,,,,179.467777674
538,,,,,,,179.792672604
539,,,,,,,180.126029726
540,,,,,,,180.45981328
541,,,,,,,180.786042676
542,,,,,,,181.121383287
543,,,,,,,181.447433332
544,,,,,,,181.770882038
545,,,,,,,182.096113215
546,,,,,,,182.419039772
547,,,,,,,182.752477975
548,,,,,,,183.079713603
549,,,,,,,183.403317233
550,,,,,,,183.728179026
551,,,,,,,184.052261113
552,,,,,,,184.375230126
553,,,,,,,184.701431564
554,,,,,,,185.032086119
555,,,,,,,185.370671782
556,,,,,,,185.706370415
557,,,,,,,186.039871778
558,,,,,,,186.366909717
559,,,,,,,186.711053156
560,,,,,,,187.0485448
561,,,,,,,187.37575204
562,,,,,,,187.709089193
563,,,,,,,188.036064008
564,,,,,,,188.363690639
565,,,,,,,188.692100708
566,,,,,,,189.01891611
567,,,,,,,189.351023046
568,,,,,,,189.680212655
569,,,,,,,190.013293918
570,,,,,,,190.340256842
571,,,,,,,190.673133104
572,,,,,,,191.013103251
573,,,,,,,191.344162386
